14,12,-1.44854422837706001e-06,-5.39501411786004981e-07
14,13,-3.21409784916832990e-07,-1.01779919715745005e-06
14,14,-6.13514184139904038e-07,1.07109409795367998e-06
15,0,-2.28091037338638005e-07,0.00000000000000000e+00
15,1,-7.97529128052305008e-07,3.53618647068778997e-07
15,2,-5.40153050081627032e-08,7.44655784950261016e-07
15,3,-1.37824369905960000e-06,-6.30709332736746002e-07
15,4,-9.56053069124003033e-07,-1.32337360864688000e-06
15,5,7.73764294398092006e-09,-8.93391151795580011e-07
15,6,-6.44173301190102000e-08,-3.30666695304125020e-07
15,7,1.12527782497832991e-06,1.48941544540479990e-06
15,8,1.31508495334200000e-06,1.88656151613926007e-06
15,9,-8.51931182644894972e-08,-1.01163053055810999e-06
15,10,-6.01594701251723986e-08,4.22715177243213008e-07
15,11,-1.42627363084200989e-06,-1.50244181579023004e-06
15,12,-1.76721230060235005e-06,-4.71790704681298012e-07
15,13,-4.04927205617064018e-07,3.09507418049870998e-07
15,14,8.23466369367177042e-07,5.61453814019195996e-07
15,15,5.48397973768141006e-07,7.77871257191020035e-07
16,0,5.56850705561859959e-07,0.00000000000000000e+00
16,1,1.15590020766554002e-07,8.25251195082713987e-07
16,2,1.45523453951026990e-06,7.65555273387753988e-09
16,3,-1.94272887178852008e-07,5.23335356423426015e-07
16,4,6.85952362460502025e-07,3.12441287446829011e-07
16,5,7.63428519655140997e-07,-6.48483985778643981e-07
16,6,7.29809062764419952e-07,-7.28073087873590986e-07
16,7,-2.80700660476123021e-07,-5.80400025286807970e-07
16,8,2.37140587632350001e-08,3.20097171590971998e-07
16,9,-7.80675014803576973e-07,-8.23366094894173996e-07
16,10,2.27216072158984998e-07,3.35647976128898014e-08
16,11,-3.31471306532052009e-07,7.72189980647680952e-07
16,12,-1.29418804672695997e-06,9.15835641364598970e-07
16,13,-1.79896705937707005e-07,-1.63001156456366001e-07
16,14,-6.79885133937931979e-07,1.77610319090629990e-07
16,15,-3.64755269636700991e-07,-1.01580363000610998e-06
16,16,-9.05345373976153050e-07,-9.18790781940958960e-07
17,0,-1.03303106983608001e-06,0.00000000000000000e+00
17,1,5.02020313785415974e-07,7.62602694220874950e-08
17,2,-2.90723560531806984e-07,-8.72584094860499948e-07
17,3,-2.67695075559142009e-08,-5.02252046604125019e-07
17,4,1.28511819785619004e-06,2.03754850560508016e-06
17,5,1.90664123709318005e-07,-6.04288719484347976e-07
17,6,7.21245314032100032e-07,-1.24585468243840005e-06
17,7,-1.29878067864698998e-06,-1.55626910255856992e-06
17,8,-2.11457478251101010e-07,-4.70448536652941982e-07
17,9,3.28221281253284025e-07,1.37164358319678009e-06
17,10,4.16278568177828015e-07,6.13697288371784947e-07
17,11,1.14396632543268000e-06,-2.02002669828053006e-07
17,12,9.59468421709942985e-07,1.79558884321165012e-07
17,13,-3.97240289664394014e-08,-2.22295028084873987e-07
17,14,4.03124378531113982e-07,3.04564838354858996e-07
17,15,-6.43061185737832004e-08,-5.04585873124852026e-07
17,16,-3.16948753579593007e-07,-2.51511786584790991e-07
17,17,-3.80810558922076988e-07,1.50475100208771990e-06
18,0,-5.20318037607600042e-07,0.00000000000000000e+00
18,1,3.60417362341405001e-07,2.68394722530071014e-08
18,2,-3.16616637168252999e-07,-7.26118894368075048e-07
18,3,9.95224772667744964e-07,4.32675357744222020e-07
18,4,-8.03066055909037970e-07,1.09131572291819991e-06
18,5,-5.19301019550562987e-07,7.31915132576044954e-08
18,6,-1.70131109074908006e-06,7.33897477328420012e-07
18,7,-2.18298247315740990e-07,-1.13372598388202003e-06
18,8,4.44593725784549020e-07,2.86809319286534018e-07
18,9,5.50729881715491008e-07,-6.37399075835345014e-07
18,10,3.58196021920082005e-07,-5.50099607902246035e-07
18,11,4.21297581582457025e-07,-1.29797638146927010e-06
18,12,8.30853224251299006e-07,2.34768255298403011e-07
18,13,-1.21584290414510994e-06,-1.00188152438715003e-07
18,14,6.11131435314263025e-08,-1.13204953998540991e-06
18,15,2.43222389431483997e-07,-1.08445317717208007e-06
18,16,8.98818877442322988e-07,-2.13583441866256994e-07
